player_name,age,height,weight,overall_rating,penalties,nb_match,aggression,preferred_foot
Paul Stalteri,34,180.34,170,68,45,8,72,right
Pavel Krmas,35,193.04,190,68,33,25,77,left
Pavle Ninkov,30,180.34,176,68,63,13,79,right
Pedro Queiros,31,182.88,165,68,36,15,70,right
Peter Pawlett,25,177.8,150,68,62,28,57,right
Peter van Ooijen,23,177.8,148,68,59,10,45,right
Pierre Sagna,25,182.88,168,68,48,6,65,right
Piotr Grzelczak,28,185.42,181,68,49,26,62,right
Queensy Menig,20,175.26,152,68,57,9,41,right
Rafael Bastos,30,185.42,159,68,47,11,68,right
Rafael Lopes,25,182.88,179,68,70,14,75,right
Rafael Romo,26,198.12,187,68,20,8,23,right
Rafidine Abdullah,22,177.8,165,68,63,12,73,right
Rafik Halliche,28,187.96,170,68,49,14,76,right
Rafita,32,177.8,152,68,54,18,81,right
Rajko Brezancic,27,175.26,163,68,43,5,70,left
Raman Chibsah,23,177.8,172,68,52,27,70,right
Ramon Azeez,24,170.18,148,68,58,18,70,right
Rasmus Joensson,26,193.04,154,68,54,23,34,right
Raul Bravo,33,175.26,159,68,48,17,79,left
Raul Lizoain,24,187.96,176,68,24,15,24,left
Remi Mareval,31,182.88,190,68,58,16,69,left
Remi Walter,21,175.26,159,68,54,16,64,left
Ribair Rodriguez,27,182.88,192,68,49,15,84,right
Ricardo Dani,34,177.8,176,68,43,10,75,right
Ricardo Fuller,36,190.5,172,68,74,20,73,right
Ricardo Gomes,25,187.96,196,68,68,20,76,right
Riccardo Allegretti,33,170.18,154,68,72,7,60,right
Riccardo Perpetuini,20,172.72,157,68,57,3,57,right
Richairo Zivkovic,20,187.96,165,68,65,17,44,right
Richard Guzmics,29,190.5,194,68,49,11,78,right
Richard Knopper,33,177.8,152,68,60,5,58,right
Richmond Boakye,23,180.34,170,68,68,20,52,right
Robbert Schilder,30,177.8,172,68,69,22,70,left
Robert Acquafresca,29,182.88,170,68,68,28,46,right
Robert Koren,35,175.26,165,68,76,23,61,right
Robert Muehren,27,180.34,172,68,76,6,34,right
Rodrigo Defendi,29,190.5,183,68,32,14,71,left
Ronnie Schwartz,27,182.88,176,68,66,19,83,right
Ronny Philp,27,182.88,172,68,43,15,74,right
Roy Contout,30,175.26,165,68,54,17,68,right
Ruben Ligeon,24,175.26,132,68,31,17,62,right
Ruben Lima,27,175.26,159,68,37,6,72,left
Rudy,25,187.96,161,68,57,22,31,right
Ryan Koolwijk,29,195.58,165,68,75,17,65,left
Ryan McGowan,27,190.5,172,68,58,22,80,right
Saif Ghezal,32,187.96,183,68,56,8,75,right
Salif Diao,35,182.88,161,68,43,6,77,right
Salim Cisse,24,182.88,161,68,74,19,77,left
Saliou Ciss,26,175.26,154,68,33,18,65,left
Salva Ballesta,35,182.88,170,68,73,7,84,left
Sander van de Streek,23,180.34,163,68,63,11,53,right
Saul,29,175.26,172,68,59,16,53,right
Scott McDonald,33,172.72,172,68,73,27,56,right
Sean Klaiber,22,182.88,165,68,52,16,66,right
Sebastian Freis,31,182.88,172,68,61,33,48,right
Sebastian Kerk,22,182.88,168,68,66,32,35,left
Sebastian Schachten,32,190.5,187,68,49,23,61,right
Selim Khelifi,22,172.72,137,68,49,20,47,right
Sergei Kornilenko,32,185.42,198,68,73,13,69,right
Sergio Bernardo Almiron,34,180.34,172,68,71,29,67,right
Sergio Mantecon,34,175.26,157,68,60,14,77,right
Sergio Rochet,22,190.5,176,68,24,7,18,right
"Shadrach Eghan Kwesi,20",22,165.1,154,68,37,17,59,right
Shaleum Logan,28,172.72,154,68,51,19,61,right
Shani Tarashaj,21,177.8,168,68,70,14,56,right
Shaun Wright-Phillips,35,165.1,141,68,64,28,40,right
Sheldon Bateau,24,185.42,187,68,35,11,69,right
Shiran Yeini,30,177.8,157,68,39,7,64,right
Sigamary Diarra,32,175.26,163,68,51,20,58,left
Silva Laionel,25,172.72,143,68,62,8,45,right
Simon Falette,24,182.88,196,68,44,19,63,left
Simone Benedetti,24,190.5,176,68,35,28,75,right
Simone Colombi,25,187.96,183,68,23,26,26,right
Simone Tiribocchi,35,180.34,187,68,75,16,60,right
Soares Bordignon Arghus,28,187.96,183,68,35,5,70,left
Sonny Kittel,23,177.8,161,68,60,20,39,right
Stanislav Sestak,33,177.8,161,68,63,14,43,right
Steeve Yago,24,180.34,159,68,49,17,82,right
Stefan Babovic,26,180.34,170,68,66,11,41,left
Stefan Thesker,25,190.5,185,68,45,15,65,left
Stefano Lucchini,36,185.42,168,68,28,30,80,right
Stefano Magnasco,24,175.26,159,68,55,18,75,right
Stefano Marzo,25,180.34,159,68,45,15,68,right
Stephane Dumont,31,182.88,176,68,42,9,67,right
Stephen Appiah,31,177.8,170,68,66,5,75,right
Stephen Warnock,35,177.8,165,68,63,27,77,left
Steven Caldwell,34,187.96,159,68,47,20,73,right
Steven Reid,34,180.34,192,68,60,18,77,right
Stevie May,23,177.8,148,68,62,20,47,right
Stijn De Smet,31,182.88,172,68,69,31,69,right
Sylvain Marchal,35,182.88,183,68,49,17,66,right
Sylvain Wiltord,38,175.26,168,68,74,7,41,right
Takafumi Akahoshi,30,175.26,150,68,54,26,47,right
Tcho,25,175.26,154,68,72,9,48,right
Ted van de Pavert,24,193.04,181,68,39,9,60,left
Teddy Chevalier,29,177.8,168,68,65,29,77,right
Teemu Tainio,35,175.26,168,68,59,14,75,right
Thomas Guerbert,27,172.72,154,68,68,13,59,right
Tiago Filipe Gomes,28,180.34,168,68,70,10,81,right
Tim Matthijs,33,180.34,168,68,70,17,63,right
Tim Wiese,34,193.04,243,68,31,24,46,right
Timo Baumgartl,19,190.5,179,68,36,13,67,right
Timothy Derijck,29,185.42,183,68,69,24,81,right
Tinoco,30,185.42,165,68,50,8,67,left
Tomasz Radzinski,38,175.26,163,68,67,3,36,right
Tommy Bechmann,35,182.88,185,68,57,25,70,right
Tomoaki Makino,24,182.88,168,68,37,3,73,right
Tristan Dingome,25,175.26,152,68,55,17,69,left
Ugur Inceman,35,182.88,176,68,54,18,74,right
Unai Bustinza,24,175.26,168,68,33,14,65,right
Uros Cosic,24,185.42,181,68,30,28,71,right
Vaclav Cerny,19,177.8,150,68,50,6,47,left
Valdo,34,182.88,172,68,60,19,46,right
Valeri Bojinov,29,180.34,159,68,73,24,62,left
Valery Nahayo,30,190.5,181,68,48,14,78,right
Vasco Fernandes,27,180.34,159,68,37,13,74,right
Veroljub Salatic,30,185.42,190,68,61,26,74,right
Vicente Gomez,28,187.96,172,68,46,23,61,left
Victor Palsson,24,185.42,179,68,57,32,84,right
Vincent Muratori,28,180.34,157,68,46,14,73,left
Virgil Misidjan,20,172.72,134,68,50,8,34,right
Vladimir Koman,26,172.72,148,68,68,19,60,right
Waldo Ponce,34,185.42,187,68,58,21,73,right
Walter Gonzalez,21,185.42,174,68,50,5,52,right
Wilfried Sanou,27,165.1,141,68,23,6,47,right
Willyan,22,170.18,152,68,68,14,49,right
Wires,31,175.26,161,68,52,12,85,right
Wojciech Golla,24,182.88,176,68,46,14,71,right
Wouter Biebauw,31,187.96,181,68,13,14,29,right
Wouter Weghorst,24,198.12,185,68,55,13,68,right
Xavier Margairaz,29,185.42,179,68,73,13,62,left
Xisco Nadal,25,180.34,179,68,60,6,60,right
Yarouba Cissako,20,177.8,154,68,39,9,65,right
Yaya Sanogo,23,193.04,190,68,61,25,46,right
Yohandry Orozco,22,165.1,121,68,42,6,38,left
Yuji Ono,24,170.18,152,68,61,14,59,right
Zsolt Low,32,180.34,154,68,61,7,78,left
Aaron Appindangoye,24,182.88,187,67,48,5,71,right
Abdelkader Ghezzal,32,182.88,172,67,68,26,61,right
Abdoulaye Faye,36,187.96,218,67,33,15,75,right
Abdul Aziz Tetteh,27,182.88,190,67,44,13,69,right
Abiola Dauda,28,180.34,165,67,45,16,52,right
Achmed Ahahaoui,28,177.8,152,67,46,5,46,right
Adailton,32,190.5,187,67,48,23,76,right
Adam Armstrong,19,172.72,152,67,68,17,78,right
Adam Kokoszka,30,187.96,181,67,44,23,81,right
Adam Sarota,27,182.88,161,67,60,19,66,right
Adama Francois,27,193.04,176,67,54,18,80,right
Aderlan,26,177.8,157,67,35,8,68,right
Adriano Ferreira Pinto,34,177.8,179,67,65,13,67,right
Adriano Pereira da Silva,31,180.34,165,67,56,12,71,right
Adriano Russo,28,185.42,159,67,28,13,69,right
Akihiro Ienaga,27,172.72,154,67,57,5,56,left
Alassane Toure,27,182.88,161,67,35,19,75,right
Albert Bunjaku,32,177.8,165,67,66,23,57,right
Alberto Garcia,31,182.88,170,67,21,17,34,right
Alberto Pelagotti,27,187.96,181,67,22,15,31,right
Alberto Rey,36,175.26,163,67,54,5,74,left
Aleksandar Cavric,22,185.42,168,67,59,12,46,right
Aleksandar Tonev,26,177.8,152,67,53,26,37,right
Aleksandar Trajkovski,24,177.8,161,67,67,30,39,right
Aleksander Seliga,31,185.42,174,67,15,6,41,right
Alessandro Budel,35,182.88,181,67,70,32,58,left
Alessandro Carrozza,32,177.8,168,67,57,17,63,right
Alessandro Frara,34,177.8,159,67,53,17,68,right
Alessandro Iacobucci,25,187.96,181,67,23,19,34,left
Alex Ferrari,22,182.88,154,67,27,19,70,right
Alex Pinardi,33,180.34,163,67,69,11,55,right
Alexander Bugera,35,180.34,165,67,68,12,73,left
Alexandre Alphonse,33,175.26,168,67,69,20,55,right
Ali Messaoud,25,182.88,168,67,58,12,51,right
Aljaz Struna,26,190.5,185,67,48,18,66,right
Alje Schut,31,193.04,214,67,38,10,74,left
Alpaslan Ozturk,23,185.42,183,67,56,18,78,right
Altin Lala,37,172.72,150,67,59,8,80,right
Alvaro Mejia,31,180.34,157,67,51,11,76,right
"Alves Justino Jorge Luiz,28",31,193.04,176,67,50,11,77,right
Amara Baby,27,182.88,165,67,59,24,71,left
Amidu Salifu,24,182.88,172,67,57,26,67,right
Andre Hainault,29,182.88,176,67,59,16,82,right
Andre Ooijer,38,185.42,183,67,66,9,76,right
Andrea Campagnolo,36,182.88,159,67,25,19,32,right
Andrea Conti,22,182.88,168,67,40,20,68,right
Andreas Lambertz,31,172.72,152,67,59,29,85,right
Andreas Lasnik,29,182.88,163,67,72,9,71,left
Andreas Ludwig,26,172.72,150,67,66,20,54,left
Andrew Davies,32,187.96,181,67,21,24,81,right
Andrew Keogh,30,182.88,154,67,71,26,59,right
Andrew Shinnie,27,180.34,154,67,61,29,65,right
Andrew Taylor,30,177.8,152,67,39,24,69,left
Andrius Velicka,31,182.88,176,67,61,6,54,right
Angelo,34,175.26,172,67,50,21,70,right
Anour Hadouir,31,170.18,150,67,57,14,68,right
Ante Puljic,28,187.96,181,67,36,7,70,right
Anthony Andreu,28,177.8,161,67,59,19,59,right
Anthony Le Tallec,31,182.88,161,67,69,20,42,right
Antonio Bocchetti,34,182.88,165,67,48,21,67,left
Antonio Cotan,20,172.72,150,67,44,6,50,right
Antonio Filippini,38,167.64,146,67,48,5,70,right
Antonio Langella,34,182.88,179,67,63,8,60,left
Antonio Lopez,32,175.26,163,67,59,15,71,left
Antonio-Mirko Colak,23,187.96,183,67,65,18,52,right
Ard van Peppen,30,180.34,174,67,48,11,74,left
Arjan Swinkels,31,182.88,179,67,47,15,69,left
Arnaud Le Lan,35,170.18,132,67,60,11,74,left
Arne Slot,35,185.42,165,67,70,7,61,right
Artur Wichniarek,34,182.88,174,67,79,8,65,right
Ashton Taylor,26,190.5,168,67,18,20,61,right
Athanasios Petsos,25,182.88,176,67,58,20,70,right
Athanassios Papazoglou,28,195.58,203,67,61,8,69,right
Aurelian Chitu,22,182.88,176,67,53,4,61,left
Aurelien Capoue,30,185.42,163,67,42,10,64,left
Aurelien Montaroup,30,177.8,159,67,54,13,63,left
Baard Finne,21,172.72,148,67,66,22,45,right
Bakary Soumare,30,193.04,205,67,44,28,73,right
Barry Maguire,26,180.34,176,67,69,14,69,right
Bart Schenkeveld,24,182.88,176,67,56,15,75,right
Bas Kuipers,22,180.34,163,67,39,6,71,left
Bas Roorda,37,193.04,196,67,64,5,22,right
Bastian Schulz,26,182.88,170,67,69,7,70,right
Ben Amos,26,193.04,168,67,11,23,28,right
Benedikt Fernandez,26,182.88,176,67,23,7,30,right
Benjamin Kirsten,28,182.88,168,67,26,12,42,right
Benjamin Pavard,19,182.88,148,67,48,7,69,right
Benoit Lesoimier,32,172.72,148,67,54,21,48,right
Berat Sadik,30,193.04,183,67,66,23,64,right
Berkay Tolga Dabanli,25,190.5,194,67,41,10,75,right
Betinho,22,177.8,163,67,65,15,31,right
Bilal Ould-Chikh,18,167.64,132,67,56,9,30,left
Billy McKay,27,170.18,150,67,75,21,53,right
Boban Bajkovic,30,187.96,185,67,20,5,22,right
Boban Jovic,25,177.8,163,67,49,8,62,right
Borja Lopez,22,193.04,185,67,45,16,72,left
Brahim Darri,22,180.34,150,67,60,19,29,right
Branco van den Boomen,21,190.5,183,67,58,4,74,right
Brayan Beckeles,30,185.42,176,67,42,5,70,right
Brian Vandenbussche,34,195.58,203,67,26,18,39,left
Bruno China,33,182.88,163,67,56,18,71,right
Bruno Gallo,27,180.34,172,67,69,15,63,left
Bruno Lazaroni,29,180.34,165,67,68,4,75,right
Bruno Petkovic,22,193.04,194,67,60,17,58,right
Bruno Severino,26,170.18,134,67,58,3,34,right
Bryan Rodriguez,30,190.5,201,67,72,8,71,right
Callum McGregor,23,177.8,148,67,58,22,59,left
Callum Paterson,22,187.96,168,67,46,18,90,right
Cameron Borthwick-Jackson,19,187.96,181,67,46,4,57,left
Camora,25,177.8,150,67,49,6,61,left
Carciano,27,177.8,163,67,65,2,64,right
Carlos Manuel,30,175.26,143,67,62,2,53,right
Carlos Matheu,31,185.42,176,67,30,18,73,right
"Carlos Milhazes,22",30,180.34,170,67,46,6,71,left
Cedric Varrault,36,182.88,154,67,47,18,75,right
Cedric van der Gun,34,175.26,154,67,71,11,44,right
Cephas Chimedza,27,177.8,172,67,64,5,56,left
Cesar Delgado,35,175.26,159,67,68,38,58,right
Chaher Zarour,30,187.96,183,67,39,9,73,right
Chahir Belghazouani,29,180.34,154,67,56,17,67,right
Chaker Alhadhur,25,172.72,143,67,38,19,30,right
Charles Mulgrew,30,190.5,183,67,59,29,68,left
Cheick Fantamady Diarra,24,175.26,174,67,63,15,44,right
Chinedu Ede,29,177.8,183,67,63,23,45,left
Chris Malonga,29,182.88,165,67,63,18,55,left
Christian Eigler,31,185.42,187,67,67,17,68,right
Christian Fernandez,31,182.88,170,67,54,23,73,left
Christian Pouga,30,193.04,198,67,61,16,86,right
Christoph Dabrowski,35,195.58,181,67,52,13,76,right
Christoph Hemlein,26,180.34,174,67,53,14,73,right
Christopher Heimeroth,35,193.04,201,67,20,21,22,right
Christopher Oualembo,29,175.26,170,67,28,14,71,right
Chu-Young Park,31,182.88,165,67,81,39,51,right
Ciro Capuano,34,185.42,172,67,47,26,67,left
Colin Coosemans,24,185.42,183,67,37,25,28,right
Cristian Amado,31,182.88,172,67,66,6,57,right
Cristian Portilla,22,180.34,165,67,51,6,54,left
Cristian Raimondi,35,182.88,172,67,63,24,81,right
Csaba Feher,36,180.34,172,67,71,9,82,right
Cyriaque Louvion,29,185.42,176,67,50,16,71,right
Cyrille Merville,33,180.34,165,67,15,16,30,right
Daan van Gijseghem,25,182.88,185,67,45,12,72,right
Dady,31,190.5,185,67,60,10,51,left
Damian Macaluso Rojas,29,180.34,176,67,64,5,75,right
Damiano Zanon,32,177.8,161,67,48,20,78,right
Damien Le Tallec,26,182.88,163,67,66,16,59,right
Dani Fernandez,30,180.34,152,67,58,11,66,right
Dani Mallo,36,185.42,183,67,13,19,28,right
Daniel Fernandes,30,195.58,207,67,21,13,41,right
Daniel Hoeegh,25,190.5,174,67,34,21,60,right
Daniel Pinillos,23,182.88,163,67,47,7,65,left
Daniel Pudil,31,185.42,181,67,61,33,82,left
Daniele De Vezze,31,172.72,154,67,49,8,72,right
Daniele Paponi,28,182.88,159,67,54,20,65,right
Danny Holla,29,177.8,163,67,76,22,79,right
Danny Shittu,35,190.5,209,67,35,20,82,right
Dario Del Fabro,20,180.34,165,67,36,28,65,right
Darley,25,187.96,168,67,25,14,22,right
Darren Pratley,31,185.42,152,67,61,29,68,right
Darwin Machis,23,170.18,159,67,62,17,52,right
Daryl van Mieghem,26,175.26,150,67,44,12,36,left
David Biton,26,187.96,179,67,71,9,39,right
David Cortes,34,180.34,163,67,30,12,71,right
David Di Michele,38,170.18,154,67,74,27,66,right
David Edgar,29,187.96,154,67,35,32,71,right
David Garcia,34,177.8,165,67,33,39,60,left
David Ivan,21,172.72,150,67,61,11,71,left
David Mateos,29,190.5,181,67,34,15,74,right
David Rochela,22,180.34,170,67,29,10,61,right
David Strihavka,28,195.58,201,67,57,8,69,right
"Davide Dias,23",28,177.8,159,67,58,7,51,right
Davide Gavazzi,30,185.42,163,67,51,25,61,right
Davide Lanzafame,29,180.34,165,67,69,20,52,right
Davide Marchini,28,180.34,172,67,66,4,60,right
Dawid Nowak,30,177.8,150,67,73,19,42,right
Dennis Daube,27,185.42,183,67,54,27,59,right
Dennis Kruppke,34,177.8,170,67,68,19,60,right
Deyvison,27,187.96,185,67,45,6,72,left
Dianbobo Balde,37,190.5,205,67,21,8,81,left
Dico Koppers,24,177.8,159,67,48,13,66,left
Diego Mauricio,24,182.88,174,67,71,12,51,right
Dieguinho,23,177.8,143,67,51,6,49,right
Dimitri Bulykin,34,190.5,187,67,72,16,46,right
Dion Cools,20,182.88,170,67,45,3,72,right
Dirceu,28,190.5,194,67,43,9,79,right
Dominik Reinhardt,31,187.96,179,67,41,20,72,right
Dominik Schmidt,25,187.96,172,67,38,7,68,right
Duncan Watmore,22,175.26,159,67,62,24,46,right
Dusan Cvetinovic,27,185.42,174,67,53,16,76,right
Ebenezer Assifuah,23,172.72,154,67,66,14,52,right
Edder Farias,28,182.88,183,67,64,6,73,right
Edmilson Fernandes,20,190.5,154,67,55,13,46,right
Eldin Jakupovic,31,190.5,183,67,22,21,45,right
Elliott L. Ward,31,185.42,183,67,67,23,68,right
Elrio van Heerden,28,167.64,146,67,50,7,23,right
Elsad Zverotic,30,177.8,172,67,46,25,71,right
Elson Hooi,23,165.1,141,67,52,10,48,right
Emanuele Belardi,37,187.96,176,67,20,21,50,right
Emil Krafth,22,180.34,174,67,44,26,70,right
Eric Matoukou,31,187.96,179,67,24,10,81,right
Erik Bakker,26,177.8,170,67,82,16,36,right
Erik Huseklepp,30,185.42,165,67,66,20,56,right
Ernest Webnje Nfor,30,177.8,159,67,68,15,66,right
Erton Fejzullahu,26,180.34,183,67,66,21,69,right
Fabian Boll,35,193.04,194,67,70,18,68,right
Fabiano Santacroce,30,180.34,159,67,25,28,72,right
Fabio Caserta,36,177.8,170,67,62,19,64,right
Fabio Daprela,25,180.34,143,67,48,25,63,left
Fabrice Pancrate,33,185.42,176,67,70,13,55,right
Facundo Bertoglio,25,172.72,141,67,63,12,51,right
Federico Di Francesco,22,177.8,157,67,43,14,38,right
Ferdinando Coppola,37,187.96,190,67,21,26,23,right
Filip Modelski,23,180.34,161,67,52,9,67,right
Flavio,33,172.72,161,67,64,2,11,left
Flavio Roma,40,190.5,190,67,24,17,21,right
Florian Hartherz,23,187.96,183,67,44,17,69,left
Francesco Arnau,36,185.42,179,67,28,7,40,right
Francesco Bega,37,175.26,161,67,62,5,60,right
Francisco Rodriguez,21,175.26,168,67,48,14,60,right
Francisco Rufete,35,175.26,170,67,68,8,60,right
Franck Dja Djedje,28,175.26,159,67,43,11,49,right
Frank Fahrenhorst,34,190.5,170,67,29,6,68,right
Frank van der Struijk,31,180.34,161,67,65,20,70,right
Fwayo Tembo,22,172.72,141,67,67,3,56,right
Gabriel Boschilia,20,172.72,139,67,52,7,47,left
Gabriel Gomez,28,182.88,179,67,68,7,79,right
Garry Monk,35,182.88,179,67,51,13,71,right
Gary Coulibaly,30,185.42,190,67,59,21,71,right
Gary Gardner,24,185.42,181,67,74,28,68,right
Gary Taylor-Fletcher,34,182.88,154,67,71,18,68,right
Gevero Markiet,23,182.88,198,67,54,14,65,right
Giacomo Tedesco,36,175.26,157,67,65,9,76,left
Gian Martins,23,182.88,159,67,60,6,82,left
Gianni Munari,33,190.5,185,67,46,23,77,right
Gideao,29,190.5,209,67,9,12,37,right
Gijs Luirink,27,187.96,179,67,61,5,74,right
Gil Vermouth,27,175.26,157,67,53,5,64,right
Giliano Wijnaldum,23,180.34,168,67,41,15,56,left
Gilles Binya,31,175.26,165,67,47,9,75,right
Giovanaz Assis,27,187.96,203,67,13,21,24,right
Glenn Claes,22,177.8,137,67,59,20,59,left
Glynor Plet,28,193.04,185,67,63,15,54,right
Goran Lovre,29,187.96,181,67,63,9,67,right
Goran Obradovic,36,187.96,179,67,82,9,60,right
Gorka Brit,31,175.26,152,67,74,5,57,right
Grant Holt,35,182.88,174,67,85,32,84,right
Greg Tansey,28,185.42,190,67,75,37,54,right
Gregoire Puel,23,180.34,148,67,46,8,64,right
Gregory Arnolin,33,187.96,187,67,25,16,84,right
Gregory Paisley,34,182.88,181,67,46,7,69,left
Gregory Tafforeau,35,175.26,150,67,50,9,73,left
Grzegorz Kuswik,29,180.34,165,67,56,20,50,right
Grzegorz Wojtkowiak,32,182.88,165,67,50,27,62,right
Guillaume Francois,26,175.26,159,67,58,23,70,right
Guillaume Hubert,22,198.12,194,67,16,16,19,right
Guillaume Lacour,35,172.72,150,67,68,16,72,right
Guillaume Loriot,29,187.96,174,67,56,12,69,left
Gustavo Hebling,19,172.72,146,67,48,2,65,right
Guy Ramos,29,182.88,183,67,54,9,84,right
Hannes Thor Halldorsson,32,193.04,192,67,41,9,21,right
Harrison Reed,21,180.34,159,67,49,15,77,right
Hector Yuste,28,190.5,181,67,45,27,70,right
Heidar Helguson,36,177.8,172,67,87,16,53,right
Helgi Valur Danielsson,33,185.42,172,67,43,20,70,right
Hendrick Zuck,26,175.26,152,67,56,18,41,left
Henrik Ojamaa,24,175.26,174,67,57,26,72,right
Henry Gimenez,27,175.26,152,67,63,14,63,left
Herita Ilunga,34,180.34,168,67,52,15,72,left
Hoerdur Magnusson,23,190.5,179,67,39,14,64,left
Holmar Oern Eyjolfsson,26,190.5,190,67,45,23,67,right
Hugo Carreira,30,187.96,176,67,64,3,81,right
Humberto Osorio,28,177.8,172,67,68,14,31,right
Iago Bouzon,33,182.88,163,67,42,29,78,right
Iain Vigurs,28,172.72,159,67,63,21,69,left
Idir Ouali,28,175.26,152,67,54,29,41,left
Igor Martinez,27,170.18,150,67,64,25,55,right
Ilir Azemi,24,190.5,198,67,57,15,68,left
Inaki Munoz,32,182.88,174,67,66,6,73,right
Isaac Kiese Thelin,24,187.96,183,67,58,29,69,right
Isaiah Brown,19,182.88,154,67,56,11,42,right
Ismael Gace,25,180.34,170,67,24,7,72,left
Issam Jemaa,28,185.42,176,67,67,8,58,left
Issiaga Sylla,22,180.34,165,67,47,14,69,left
Ivan Balliu,24,172.72,141,67,29,15,72,right
Ivan Leko,35,177.8,174,67,64,16,46,left
Ivan Pelizzoli,36,193.04,196,67,14,20,43,right
"Ivan Radeljic,18",30,190.5,187,67,42,4,71,right
Ivica Banovic,34,185.42,170,67,72,17,67,right
Izidoro Gomez,29,180.34,157,67,49,18,80,right
Jacques Abardonado,33,182.88,174,67,45,7,70,right
Jacques Faty,32,182.88,165,67,49,15,72,right
Jahmir Hyka,28,170.18,137,67,52,30,55,right
Jakub Czerwinski,25,182.88,165,67,33,5,81,right
Jakub Slowik,25,190.5,181,67,18,22,24,right
Jakub Wawrzyniak,33,187.96,187,67,44,23,75,left
Jakub Wojcicki,28,190.5,176,67,41,19,31,right
James Wilson,21,182.88,172,67,67,15,32,left
Jamie Hamill,30,172.72,157,67,72,22,83,right
Jamie MacDonald,29,185.42,174,67,15,20,22,right
Jan Kromkamp,31,187.96,183,67,56,8,66,right
Jan Polak,35,180.34,176,67,46,40,80,right
Jander,27,182.88,168,67,50,20,83,left
Javi Hervas,27,175.26,172,67,51,16,66,left
Javier Flano,32,177.8,150,67,52,26,69,right
Javier Portillo,31,180.34,154,67,76,14,41,left
Jay Simpson,28,180.34,185,67,70,20,61,right
Jean-Philippe Gbamin,20,185.42,183,67,40,14,67,right
Jean-Sebastien Jaures,33,175.26,168,67,48,7,60,left
Jeffrey Sarpong,28,172.72,165,67,51,15,49,right
Jeremie Boga,19,172.72,152,67,55,19,60,right
Jeremy Berthod,31,180.34,163,67,63,12,75,left
Jeroen Veldmate,27,187.96,192,67,72,14,69,left
Jesper Joergensen,32,182.88,174,67,64,24,68,right
Jesper Juelsgaard,27,180.34,181,67,44,20,76,left
Jessy Moulin,29,182.88,176,67,23,19,20,right
Jesus Capi,34,182.88,172,67,62,7,60,right
Jesus Vazquez,34,182.88,170,67,67,19,68,left
Jhon Murillo,21,170.18,139,67,66,4,45,right
Jiayi Shao,31,187.96,183,67,64,7,52,left
Jimmy Bullard,34,177.8,161,67,75,10,63,right
Jiri Jarosik,38,195.58,196,67,51,12,63,right
Jo-Gook Jung,32,185.42,172,67,70,20,38,right
Joachim Andersen,20,190.5,172,67,44,12,58,right
Joan Hartock,28,190.5,194,67,18,17,23,right
Joao Amorim,23,177.8,161,67,40,8,58,right
Joao Gois,26,175.26,146,67,47,4,69,right
